n_gram,pop_raw,rock_raw,country_raw,alternative_raw,punk_raw,metal_raw,rap_raw,soul_raw,jazz_raw,reggae_raw,electronic_raw,other_raw,total,pop_rel,rock_rel,country_rel,alternative_rel,punk_rel,metal_rel,rap_rel,soul_rel,jazz_rel,reggae_rel,electronic_rel,other_rel,pop_dev_ratio,pop_log_dev_ratio,pop_abs_log_dev_ratio,rock_dev_ratio,rock_log_dev_ratio,rock_abs_log_dev_ratio,country_dev_ratio,country_log_dev_ratio,country_abs_log_dev_ratio,alternative_dev_ratio,alternative_log_dev_ratio,alternative_abs_log_dev_ratio,punk_dev_ratio,punk_log_dev_ratio,punk_abs_log_dev_ratio,metal_dev_ratio,metal_log_dev_ratio,metal_abs_log_dev_ratio,rap_dev_ratio,rap_log_dev_ratio,rap_abs_log_dev_ratio,soul_dev_ratio,soul_log_dev_ratio,soul_abs_log_dev_ratio,jazz_dev_ratio,jazz_log_dev_ratio,jazz_abs_log_dev_ratio,reggae_dev_ratio,reggae_log_dev_ratio,reggae_abs_log_dev_ratio,electronic_dev_ratio,electronic_log_dev_ratio,electronic_abs_log_dev_ratio,other_dev_ratio,other_log_dev_ratio,other_abs_log_dev_ratio,max_abs_log_dev_ratio,mean_abs_log_dev_ratio
"G,E",8,11,3,0,0,0,0,0,0,0,0,11,33,0.24242424242424243,0.3333333333333333,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8658008658008658,-0.14410034397375687,0.14410034397375687,1.2345679012345678,0.21072103131565253,0.21072103131565253,1.8181818181818181,0.5978370007556204,0.5978370007556204,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0416666666666665,0.040821994520254985,0.040821994520254985,0.5978370007556204,0.2483700926413212
"B,A",11,16,2,1,3,1,0,2,0,0,0,16,52,0.21153846153846154,0.3076923076923077,0.038461538461538464,0.019230769230769232,0.057692307692307696,0.019230769230769232,0.0,0.038461538461538464,0.0,0.0,0.0,0.3076923076923077,0.7554945054945054,-0.28038276997016953,0.28038276997016953,1.1396011396011396,0.1306783236421162,0.1306783236421162,0.7692307692307693,-0.262364264467491,0.262364264467491,1.9230769230769231,0.653926467406664,0.653926467406664,1.9230769230769234,0.6539264674066642,0.6539264674066642,1.9230769230769231,0.653926467406664,0.653926467406664,,,,1.9230769230769231,0.653926467406664,0.653926467406664,,,,0.0,,,,,,0.9615384615384616,-0.03922071315328127,0.03922071315328127,0.6539264674066642,0.4160439926074642
"Csmin,B",14,7,3,0,2,0,0,1,0,0,0,12,39,0.358974358974359,0.1794871794871795,0.07692307692307693,0.0,0.05128205128205128,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.3076923076923077,1.282051282051282,0.24846135929849955,0.24846135929849955,0.664767331433998,-0.40831817709057094,0.40831817709057094,1.5384615384615385,0.43078291609245434,0.43078291609245434,0.0,,,1.7094017094017093,0.5361434317502806,0.5361434317502806,0.0,,,,,,1.282051282051282,0.24846135929849955,0.24846135929849955,,,,0.0,,,,,,0.9615384615384616,-0.03922071315328127,0.03922071315328127,0.5361434317502806,0.31856465944726436
"E,Fsmin7",1,2,1,0,0,0,0,0,0,0,0,0,4,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571428,-0.11332868530700324,0.11332868530700324,1.8518518518518516,0.6161861394238168,0.6161861394238168,5.0,1.6094379124341003,1.6094379124341003,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.6094379124341003,0.7796509123883067
"Fsmin7,E",0,1,1,0,0,0,0,0,0,0,0,2,4,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,0.9259259259259258,-0.07696104113612844,0.07696104113612844,5.0,1.6094379124341003,1.6094379124341003,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.5625,0.44628710262841953,0.44628710262841953,1.6094379124341003,0.710895352066216
"E,Aadd9",0,1,1,0,0,0,0,0,0,0,0,0,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.8518518518518516,0.6161861394238168,0.6161861394238168,10.0,2.302585092994046,2.302585092994046,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,2.302585092994046,1.4593856162089314
"Aadd9,Fsmin7",0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,20.0,2.995732273553991,2.995732273553991,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,2.995732273553991,2.995732273553991
"Fsmin7,B7",1,0,1,0,0,0,0,0,0,0,0,2,4,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8928571428571428,-0.11332868530700324,0.11332868530700324,0.0,,,5.0,1.6094379124341003,1.6094379124341003,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.5625,0.44628710262841953,0.44628710262841953,1.6094379124341003,0.7230179001231744
"B7,E",4,1,1,0,0,0,0,0,0,0,0,5,11,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,1.2987012987012987,0.2613647641344075,0.2613647641344075,0.33670033670033667,-1.0885619528146084,1.0885619528146084,1.8181818181818181,0.5978370007556204,0.5978370007556204,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.4204545454545454,0.35097692282409465,0.35097692282409465,1.0885619528146084,0.5746851601321827
"B7,Fsmin7",0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,20.0,2.995732273553991,2.995732273553991,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,2.995732273553991,2.995732273553991
"D,Dmaj7",1,0,0,0,0,0,0,0,0,0,0,2,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.1904761904761902,0.17435338714477755,0.17435338714477755,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2.083333333333333,0.7339691750802003,0.7339691750802003,0.7339691750802003,0.45416128111248893
"Dmaj7,Gmaj7",1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,1.2729656758128873,1.2729656758128873,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.2729656758128873,1.2729656758128873
"Gmaj7,G",1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,1.2729656758128873,1.2729656758128873,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.2729656758128873,1.2729656758128873
"Dmaj7,G",1,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.7857142857142856,0.579818495252942,0.579818495252942,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.5625,0.44628710262841953,0.44628710262841953,0.579818495252942,0.5130527989406808
"Gmaj7,Gmin",1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,1.2729656758128873,1.2729656758128873,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.2729656758128873,1.2729656758128873
"Gmin,Emin",1,1,0,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142856,0.579818495252942,0.579818495252942,1.8518518518518516,0.6161861394238168,0.6161861394238168,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.6161861394238168,0.5980023173383795
"B,Ds",4,3,0,0,0,0,0,0,0,0,0,4,11,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.2987012987012987,0.2613647641344075,0.2613647641344075,1.01010101010101,0.010050335853501286,0.010050335853501286,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.1363636363636365,0.127833371509885,0.127833371509885,0.2613647641344075,0.13308282383259792
"G,Bb",4,8,0,0,1,0,0,0,0,0,0,6,19,0.21052631578947367,0.42105263157894735,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.7518796992481201,-0.2851789422336626,0.2851789422336626,1.5594541910331383,0.4443358824971577,0.4443358824971577,0.0,,,0.0,,,1.7543859649122806,0.5621189181535412,0.5621189181535412,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.9868421052631579,-0.01324522675002068,0.01324522675002068,0.5621189181535412,0.3262197424085956
"D,Cadd9",0,2,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.7037037037037033,1.3093333199837622,1.3093333199837622,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.3093333199837622,1.3093333199837622
"Cadd9,G",0,2,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.7037037037037033,1.3093333199837622,1.3093333199837622,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.3093333199837622,1.3093333199837622
"Bmin,Amin",1,3,0,0,0,0,0,0,0,0,0,1,5,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7142857142857143,-0.3364722366212129,0.3364722366212129,2.222222222222222,0.7985076962177714,0.7985076962177714,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.625,-0.4700036292457356,0.4700036292457356,0.7985076962177714,0.5349945206949066
"Amin,Bmin",4,2,1,0,1,0,0,0,0,0,0,2,10,0.4,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4285714285714286,0.3566749439387324,0.3566749439387324,0.7407407407407407,-0.30010459245033816,0.30010459245033816,2.0,0.6931471805599453,0.6931471805599453,0.0,,,3.3333333333333335,1.2039728043259361,1.2039728043259361,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.625,-0.4700036292457356,0.4700036292457356,1.2039728043259361,0.6047806301041374
"Bmin,C",5,8,0,0,3,0,0,0,0,0,0,3,19,0.2631578947368421,0.42105263157894735,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.9398496240601503,-0.06203539091945275,0.06203539091945275,1.5594541910331383,0.4443358824971577,0.4443358824971577,0.0,,,0.0,,,5.263157894736842,1.6607312068216509,1.6607312068216509,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.4934210526315789,-0.706392407309966,0.706392407309966,1.6607312068216509,0.7183737218870568
"C,Bmin",4,6,0,0,1,0,0,0,0,0,0,3,14,0.2857142857142857,0.42857142857142855,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,1.020408163265306,0.020202707317519254,0.020202707317519254,1.5873015873015872,0.4620354595965586,0.4620354595965586,0.0,,,0.0,,,2.380952380952381,0.8675005677047231,0.8675005677047231,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.6696428571428571,-0.4010107577587842,0.4010107577587842,0.8675005677047231,0.4376873730943963
"D,Amin",5,5,1,0,0,0,0,0,0,0,0,5,16,0.3125,0.3125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,1.1160714285714284,0.10981486600720641,0.10981486600720641,1.1574074074074074,0.14618251017808145,0.14618251017808145,1.25,0.22314355131420976,0.22314355131420976,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.9765625,-0.023716526617316044,0.023716526617316044,0.22314355131420976,0.1257143635292034
"Cs,Cs7",4,1,0,0,0,0,0,0,0,0,0,1,6,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,2.3809523809523805,0.8675005677047228,0.8675005677047228,0.6172839506172839,-0.4824261492442928,0.4824261492442928,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.5208333333333333,-0.6523251860396904,0.6523251860396904,0.8675005677047228,0.6674173009962354
"Cs7,Dsmin",1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,1.2729656758128873,1.2729656758128873,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.2729656758128873,1.2729656758128873
"Fs,Fsmin",3,1,0,0,1,0,0,0,0,0,0,2,7,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.5306122448979589,0.42566781542568366,0.42566781542568366,0.5291005291005291,-0.6365768290715511,0.6365768290715511,0.0,,,0.0,,,4.761904761904762,1.5606477482646683,1.5606477482646683,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.8928571428571428,-0.11332868530700324,0.11332868530700324,1.5606477482646683,0.6840552695172266
"Fsmin,Bbmin",1,1,0,0,0,0,0,0,0,0,0,1,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.1904761904761902,0.17435338714477755,0.17435338714477755,1.2345679012345678,0.21072103131565253,0.21072103131565253,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0416666666666665,0.040821994520254985,0.040821994520254985,0.21072103131565253,0.1419654709935617
"Emin7,G",0,1,0,0,0,0,0,0,0,0,0,3,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,,,0.9259259259259258,-0.07696104113612844,0.07696104113612844,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2.34375,0.8517522107365839,0.8517522107365839,0.8517522107365839,0.4643566259363562
